id_building,id_property_name,id_source_plant_id,id_source_url,loc_address,loc_city,loc_lat,loc_lon,loc_state,loc_zip,bldg_sqft,bldg_type,bldg_type_benchmark,bldg_type_filter,bldg_vertical,bldg_year_built,data_year,org_manager,org_owner,org_tenant,org_tenant_subunit,energy_climate_zone,energy_elec_kbtu,energy_elec_kwh,energy_eui_benchmark,energy_fuel_oil_kbtu,energy_gas_kbtu,energy_site_eui,energy_star_score,energy_steam_kbtu,energy_total_kbtu,cost_calc_notes,cost_elec_demand_annual,cost_elec_energy_annual,cost_elec_load_factor,cost_elec_peak_kw,cost_elec_rate_demand_kw,cost_elec_rate_kwh,cost_elec_total_annual,cost_fuel_oil_annual,cost_fuel_oil_rate_mmbtu,cost_gas_annual,cost_gas_rate_therm,cost_steam_annual,cost_steam_rate_mlb,cost_utility_name,hvac_cost_total_annual,hvac_energy_total_kbtu,hvac_pct_elec,hvac_pct_fuel_oil,hvac_pct_gas,hvac_pct_method,hvac_pct_steam,carbon_emissions_total_mt,occ_utilization_rate,occ_vacancy_rate,odcv_carbon_reduction_yr1_mt,odcv_hvac_savings_annual_usd,odcv_hvac_savings_pct,bps_fine_avoided_yr1_usd,bps_law_name,savings_opex_avoided_annual_usd,savings_pct_of_energy_cost,val_cap_rate_pct,val_current_usd,val_market_rent_sqft,val_odcv_impact_usd,val_opex_ratio,val_post_odcv_usd,meta_photo_url,energy_star_score_post_odcv,bps_fine_baseline_yr1_usd,bps_fine_post_odcv_yr1_usd,energy_elec_kwh_post_odcv,energy_elec_kbtu_post_odcv,energy_gas_kbtu_post_odcv,energy_steam_kbtu_post_odcv,energy_fuel_oil_kbtu_post_odcv,energy_total_kbtu_post_odcv,cost_elec_energy_annual_post_odcv,cost_elec_demand_annual_post_odcv,cost_elec_total_annual_post_odcv,cost_gas_annual_post_odcv,cost_steam_annual_post_odcv,cost_fuel_oil_annual_post_odcv,carbon_emissions_post_odcv_mt
DC_5476408,Bown Building,1411430.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90108862,-77.03339849&cbp=11,97.204705274902,,0,2.09","875 15th St NW, Washington, DC 20005",Washington,38.9010097,-77.03320386,DC,20005.0,248843.0,Office,Office,Office,Commercial,1922.0,2024.0,JBG Smith Properties,JPMorgan Chase (JPM),JPMorgan Chase (JPM),,North-Central,20703496.01,6067847.6,52.9,0.0,0.0,83.19902915,65.0,0.0,20703496.01,Demand: NREL | Min floor $22.0/kW,979633.18,1491313.11,0.45,1539.28,41.92505778,0.22343,2470946.29,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,1498134.74,12552529.63,0.6063,,,cbecs_adjusted,,1643.8576,0.34,0.224,320.5293,481800.13,0.3216,145562.76331632002,DC BEPS,627362.89,0.1945616693142972,0.07,176496163.57,48.0,8962327.06,0.48,185458490.63,,74.0,1244215.0,1098652.23668368,4884701.78,16666602.48,,,,16666602.48,1200527.81,788618.35,1989146.16,,,,1324.0259
DC_5476239,,1406610.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8989377,-77.04076078&cbp=11,206.206519826548,,0,2.09","1750 Pennsylvania Ave NW, Washington, DC 20006",Washington,38.8989377,-77.04076078,DC,20006.0,304647.0,Office,Office,Office,Commercial,1963.0,2024.0,Transwestern,Manulife,General Services Administration (GSA),,North-Central,11848462.41,3472585.7,52.9,0.0,5449181.882,56.7793029,72.0,0.0,17297644.29,Demand: NREL | Min floor $22.0/kW,560637.05,853467.81,0.45,880.92,41.92505778,0.22343,1414104.85,,,94089.39,1.5697,0.0,5.6,Potomac Electric Power Co,695040.5,10391197.77,0.4263,,0.98,cbecs_adjusted,,1230.174,0.34,0.224,236.0733,239649.96,0.3448,134338.5790538399,DC BEPS,373988.54,0.1584377695317016,0.07,107728160.0,48.0,5342693.48,0.48,113070853.48,,80.0,1523235.0,1388896.42094616,2962156.44,10106877.77,3607881.53,,,13714759.3,728018.07,478230.0,1206248.07,62296.21,,,994.7854
DC_5476301,,1419667.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90098803,-77.02923706&cbp=11,97.6231539803277,,0,2.09","1250 I St NW, Washington, DC, 20005",Washington,38.90100913,-77.0292517,DC,20005.0,193051.0,Office,Office,Office,Commercial,1982.0,2024.0,Transwestern,"Kairos Investment Management Company, LLC",Blick Art Materials,,North-Central,9948221.002,2915656.8,52.9,0.0,0.0,51.53156939,60.0,0.0,9948221.002,Demand: NREL | Min floor $22.0/kW,470722.79,716589.72,0.45,739.64,41.92505778,0.22343,1187312.51,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,660501.95,5534195.34,0.5563,,,cbecs_adjusted,,789.8887,0.34,0.224,151.5103,227741.07,0.3448,111088.63423272,DC BEPS,338829.71,0.1912559427528326,0.07,84808036.43,48.0,4840424.38,0.48,89648460.81,https://portfoliomanager.energystar.gov/images/property/c07/c071d4f767b80e836676b33205e66bdf/approved/120.jpg,69.0,965255.0,854166.36576728,2356398.14,8040030.45,,,,8040030.45,579139.04,380432.4,959571.44,,,,638.8178
DC_5476328,,1422746.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95552888,-77.08342105&cbp=11,256.214043843499,,0,2.09","5028 Wisconsin Ave NW, Washington, DC 20016",Washington,38.95552888,-77.08342105,DC,20016.0,44000.0,Office,Office,Office,Commercial,1970.0,2024.0,,Bdc Capital Properties LLC,Capital Insurance Partners,,North-Central,2295552.315,672787.9001,52.9,0.0,458879.8424,62.60073084,60.0,0.0,2754432.157,Demand: NREL | Min floor $22.0/kW,108619.3,165353.1,0.45,170.67,41.92505778,0.22343,273972.4,,,7923.34,1.5697,0.0,5.6,Potomac Electric Power Co,118938.82,1374217.09,0.4063,,0.9622,cbecs_adjusted,,206.638,0.34,0.224,29.0955,35491.35,0.2984,0.0,DC BEPS,35491.35,0.1256914386522655,0.07,20135410.0,48.0,507019.21,0.48,20642429.21,,67.0,0.0,0.0,591219.15,2017239.74,327126.04,,,2344365.78,145305.7,95450.3,240756.01,5648.39,,,177.5913
DC_5476421,K Street Center,1411897.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90292619,-77.03714386&cbp=11,8.23307792095144,,0,2.09","1601 K St NW, Washington, DC 20006",Washington,38.90293174,-77.03705118,DC,20006.0,231860.0,Office,Office,Office,Commercial,2005.0,2024.0,JBG Smith Properties,Zuckerman Gravely Management,K&L Gates LLP,,North-Central,9021463.115,2644039.6,52.9,0.0,0.0,38.9090965,78.0,0.0,9021463.115,Demand: NREL | Min floor $22.0/kW,426871.12,649833.54,0.45,670.74,41.92505778,0.22343,1076704.67,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,502067.39,4206708.25,0.4663,,,cbecs_adjusted,,716.3042,0.34,0.224,124.1191,186568.24,0.3716,120528.0713064,DC BEPS,307096.31,0.1726242629865691,0.07,76907476.43,48.0,4387090.18,0.48,81294566.61,https://portfoliomanager.energystar.gov/images/property/7b6/7b691299088318a15f71d63aaa519cb7/approved/120.jpeg,83.0,1159300.0,1038771.9286936,2185888.14,7458250.33,,,,7458250.33,537232.29,352904.14,890136.43,,,,592.6527000000001
DC_5476573,The Tower Companies,1431050.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90404434,-77.03922436&cbp=11,353.570507290364,,0,2.09","1707 L St NW, Washington, DC 20036",Washington,38.90404434,-77.03922436,DC,20036.0,115882.0,Office,Office,Office,Commercial,1963.0,2024.0,The Tower Companies,The Tower Companies,"Hmi, Hmi Home Health Agency",,North-Central,3713973.26,1088503.3,52.9,27600.0,1531072.454,45.26195366,89.0,0.0,5245045.714,Demand: NREL | Min floor $22.0/kW,175735.12,267524.72,0.45,276.13,41.92505778,0.22343,443259.85,667.92,22.0,26436.57,1.5697,0.0,5.6,Potomac Electric Power Co,192064.02,2850501.88,0.3763,0.93,0.9322,cbecs_adjusted,,378.2237,0.34,0.224,57.6315,58675.56,0.3055,39965.26248389995,DC BEPS,98640.82,0.1244600270101924,0.07,33597452.86,48.0,1409154.57,0.48,35006607.43,https://portfoliomanager.energystar.gov/images/property/f0e/f0eaac7e1d9e023987903f2610ce49a9/approved/120.jpg,92.0,579410.0,539444.7375161,963369.34,3287016.19,1095042.77,,19758.43,4401817.39,236770.17,155532.68,392302.85,18907.77,,478.15,320.7242
DC_5476595,,1435721.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90057319,-77.02999372&cbp=11,278.744940214667,,0,2.09","1301 New York Ave NW, Washington, DC, 20530",Washington,38.90057319,-77.02999372,DC,20530.0,207599.0,Office,Office,Office,Commercial,1982.0,2023.0,Cushman & Wakefield,Boston Properties (BXP),,,North-Central,14285357.85,4186798.901,52.9,0.0,0.0,68.81226716,48.0,0.0,14285357.85,Demand: NREL | Min floor $22.0/kW,675944.32,1029002.13,0.45,1062.1,41.92505778,0.22343,1704946.45,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,1033709.03,8661212.46,0.6063,,,cbecs_adjusted,,1134.2574,0.34,0.224,248.9475,374202.67,0.362,136691.8592382,DC BEPS,510894.53,0.2188742999320603,0.07,121781889.29,48.0,7298493.27,0.5,129080382.56,,61.0,1037995.0,901303.1407618,3267877.77,11149998.94,,,,11149998.94,803156.12,527587.66,1330743.78,,,,885.9975999999999
DC_5476629,,1431417.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90478325,-77.04293768&cbp=11,84.355532208253,,0,2.09","1133 19th St NW, Washington, DC 20036",Washington,38.90478325,-77.04293768,DC,20036.0,206900.0,Office,Office,Office,Commercial,1980.0,2024.0,The Tower Companies,The Tower Companies,,,North-Central,4350078.22,1274935.0,52.9,0.0,0.0,21.02502765,48.0,0.0,4350078.22,Demand: NREL | Min floor $22.0/kW,205833.88,313344.6,0.45,323.42,41.92505778,0.22343,519178.48,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,278435.42,2332946.95,0.5363,,,cbecs_adjusted,,345.3962,0.34,0.224,67.0554,100793.62,0.362,120503.07042,DC BEPS,221296.69,0.1936042917565988,0.07,37084177.14,48.0,3161381.31,0.48,40245558.46,,59.0,1034500.0,913996.92958,1027418.35,3505551.42,,,,3505551.42,252511.69,165873.17,418384.86,,,,278.526
DC_5476654,,1434327.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8767888,-77.00790208&cbp=11,354.381961389336,,0,2.09","20 M St SE, Washington, DC 20003",Washington,38.8767888,-77.00790208,DC,20003.0,196545.0,Office,Office,Office,Commercial,2006.0,2024.0,Lerner - Tenant Services,Lerner Corperation,General Services Administration (GSA),,North-Central,7937904.039,2326466.6,52.9,0.0,0.0,40.4,78.0,0.0,7940418.0,Demand: NREL | Min floor $22.0/kW,375600.05,571782.68,0.45,590.17,41.92505778,0.22343,947382.73,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,460712.22,3860202.73,0.4863,,,cbecs_adjusted,,630.2696,0.34,0.224,113.8954,171200.66,0.3716,106552.39838579996,DC BEPS,277753.06,0.180028260875175,0.07,67670195.0,48.0,3967900.86,0.48,71638095.86,,84.0,982725.0,876172.6016142,1906052.96,6503452.7,,,,6503452.7,468456.35,307725.71,776182.07,,,,516.8032999999999
DC_5476692,,1423464.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90540032,-77.03938652&cbp=11,170.320269083957,,0,2.09","1726 M St NW, Washington, DC 20036",Washington,38.90540777,-77.03938881,DC,20036.0,104932.0,Office,Office,Office,Commercial,1965.0,2015.0,Vornado Realty Trust,Vornado Realty Trust,,,North-Central,4801709.306,1407300.5,52.9,0.0,2887161.805,73.27479806,81.0,0.0,7688871.11,Demand: NREL | Min floor $22.0/kW,227203.84,345876.47,0.45,357.0,41.92505778,0.22343,573080.3,,,49851.76,1.5697,0.0,5.6,Potomac Electric Power Co,293158.86,4876387.25,0.4263,,0.98,cbecs_adjusted,,534.5929,0.34,0.224,95.5603,89560.03,0.3055,40997.34688139998,DC BEPS,130557.38,0.1434423303392243,0.07,44495147.14,48.0,1865105.39,0.48,46360252.54,,86.0,524660.0,483662.6531186,1224021.21,4176360.38,2022774.43,,,6199134.81,300831.36,197614.03,498445.39,34926.64,,,439.2515
DC_5476718,,1423556.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.91567439,-77.04589852&cbp=11,74.7662965157101,,0,2.09","1875 Connecticut Ave NW, Washington, DC 20009",Washington,38.91567439,-77.04589852,DC,20009.0,404202.0,Office,Office,Office,Commercial,1962.0,2024.0,,JBG Smith Properties,Garret Brouwer,,North-Central,4833785.859,1416701.6,52.9,0.0,10079330.38,36.89520646,96.0,0.0,14913116.24,Demand: NREL | Min floor $22.0/kW,228721.61,348187.0,0.45,359.39,41.92505778,0.22343,576908.62,,,174036.77,1.5697,0.0,5.6,Potomac Electric Power Co,326761.61,10170987.26,0.3063,,0.8622,cbecs_adjusted,,919.1158,0.34,0.224,169.678,95741.15,0.293,108826.41681539988,DC BEPS,204567.57,0.1271460679965737,0.07,53638956.43,48.0,2922393.85,0.48,56561350.28,,97.0,2021010.0,1912183.5831846,1289558.44,4399973.4,7533043.57,,,11933016.97,316938.65,208194.79,525133.43,130070.8,,,749.9011
DC_5476741,,1423627.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90292279,-77.03789588&cbp=11,353.583086498337,,0,2.09","1629 K St NW, Washington, DC 20006",Washington,38.90292279,-77.03789588,DC,20006.0,110784.0,Office,Office,Office,Commercial,1963.0,2024.0,JBG Smith Properties,Floyd E. Davis Company,,,North-Central,4158284.923,1218723.6,52.9,0.0,1987162.966,55.47234158,68.0,0.0,6145447.89,Demand: NREL | Min floor $22.0/kW,196758.74,299529.36,0.45,309.16,41.92505778,0.22343,496288.1,,,34311.75,1.5697,0.0,5.6,Potomac Electric Power Co,245193.13,3720096.57,0.4263,,0.98,cbecs_adjusted,,435.706,0.34,0.224,78.5276,78854.11,0.3216,45564.82108416001,DC BEPS,124418.93,0.14828966526555,0.07,37899989.29,48.0,1777413.32,0.48,39677402.6,,76.0,553920.0,508355.17891584,1051638.93,3588192.04,1360872.79,,,4949064.83,258464.45,169783.5,428247.95,23497.78,,,357.3493
DC_5476975,,14411854.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89716714,-77.02620312&cbp=11,188.3366588697,,0,2.09","1000 F St NW, Washington, DC 20004",Washington,38.89716714,-77.02620312,DC,20004.0,101365.0,Retail Store,Retail Store,Retail,Commercial,2018.0,2024.0,,1000 F Property LLC,SEPHORA,,North-Central,5752401.349,1685932.4,51.4,0.0,0.0,56.74938439,69.0,0.0,5752401.349,Demand: NREL | Min floor $22.0/kW,272188.0,414356.66,0.45,427.68,41.92505778,0.22343,686544.67,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,362083.66,3033816.47,0.5274,,,cbecs_adjusted,,456.7407,0.44,0.202,75.2766,113151.14,0.3125,50118.65718749998,DC BEPS,163269.8,0.1764152936822939,0.07,49038905.0,48.0,2332425.72,0.48,51371330.72,https://portfoliomanager.energystar.gov/images/property/6e8/6e8a2b87020b68d462451b887f2d99ea/approved/120.jpg,76.0,506825.0,456706.3428125,1408069.67,4804333.7,,,,4804333.7,346065.51,227328.02,573393.52,,,,376.1647
DC_5476984,,1443570.0,https://www.american.edu,"3201 New Mexico Ave NW, Washington, DC 20016",Washington,38.93310727,-77.0847478,DC,20016.0,100488.0,Higher Ed,Higher Ed,Higher Ed,Education,1980.0,2017.0,,American University,American University,,North-Central,10526264.64,3085071.7,84.3,0.0,164153.3611,106.4,,0.0,10691923.2,Demand: NREL | Special rate for Higher Ed,122195.4,758227.33,0.35,1006.22,8.0,0.22343,880422.73,,,2834.39,1.5697,0.0,5.6,Potomac Electric Power Co,366004.09,4489781.12,0.4129,,0.8741,cbecs_adjusted,,844.5036,0.27,0.0,135.9016,141021.37,0.3853,47960.019301679975,,188981.39,0.1356680092465967,,,,,,,,,502440.0,454479.98069832,2594266.5,8851637.3,108868.03,,,8960505.33,637600.66,102755.29,740355.95,1879.79,,,729.0243
DC_5477048,World Resources Institute,1447242.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89906704,-77.00813442&cbp=11,351.514719873926,,0,2.09","10 G St NE, Washington, DC 20002",Washington,38.89912481,-77.00811137,DC,20002.0,280169.0,Office,Office,Office,Commercial,1997.0,2024.0,Cushman & Wakefield,American Psychological Association,Amtrak,,North-Central,8708101.623,2552198.6,52.9,0.0,0.0,31.08160297,89.0,0.0,8708101.623,Demand: NREL | Min floor $22.0/kW,412043.71,627261.51,0.45,647.44,41.92505778,0.22343,1039305.22,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,484628.02,4060587.79,0.4663,,,cbecs_adjusted,,691.4233,0.34,0.224,119.8078,180087.77,0.3716,145640.59867956,DC BEPS,325728.37,0.1726242637951276,0.07,74236087.14,48.0,4653262.46,0.48,78889349.61,,92.0,1400845.0,1255204.40132044,2109961.08,7199187.2,,,,7199187.2,518571.46,340645.98,859217.44,,,,572.0669
DC_5477052,,1448823.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.94356453,-77.07780369&cbp=11,248.360698406264,,0,2.09","4200 Wisconsin Ave NW, Washington, DC, 20016",Washington,38.94357199,-77.07780599,DC,20016.0,144030.0,Higher Ed,Higher Ed,Higher Ed,Education,1963.0,2015.0,,American University,American University,,North-Central,14327201.59,4199062.6,84.3,0.0,1132728.012,107.3382601,73.0,0.0,15459929.6,Demand: NREL | Special rate for Higher Ed,166319.04,1032016.21,0.35,1369.56,8.0,0.22343,1198335.25,,,19558.47,1.5697,0.0,5.6,Potomac Electric Power Co,572783.37,7678815.57,0.4629,,0.9241,cbecs_adjusted,,1197.739,0.27,0.0,196.8929,193715.34,0.3382,67644.89071019995,,261360.23,0.139634012082201,,,,,,,,79.0,720150.0,652505.1092898,3541687.68,12084238.35,778715.82,,,12862954.18,870451.21,140281.33,1010732.53,13445.85,,,1024.8901
DC_5477083,,1470509.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90440922,-77.04295797&cbp=11,95.8593022102272,,0,2.09","1111 19th Street, 1111 19th St NW, Washington, DC 20036",Washington,38.90440922,-77.04295797,DC,20036.0,299876.0,Office,Office,Office,Commercial,1979.0,2024.0,Stream Realty Partners,New York Life Insurance Company,UNIZO Holdings,,North-Central,12344700.28,3618024.701,52.9,0.0,0.0,41.16601622,89.0,0.0,12344700.28,Demand: NREL | Min floor $22.0/kW,584117.68,889212.78,0.45,917.81,41.92505778,0.22343,1473330.46,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,745947.21,6250121.75,0.5063,,,cbecs_adjusted,,980.1692,0.34,0.224,173.4428,260708.55,0.3495,159190.83891179995,DC BEPS,419899.39,0.1759898813935015,0.07,105237890.0,48.0,5998562.71,0.48,111236452.71,,92.0,1499380.0,1340189.1610882,2977808.54,10160282.73,,,,10160282.73,731864.94,480756.97,1212621.91,,,,807.6693
DC_5477435,,1486998.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90338176,-77.02914408&cbp=11,185.290465103915,,0,2.09","1220 L St NW, Washington, DC 20005",Washington,38.90336638,-77.02911617,DC,20005.0,321980.0,Office,Office,Office,Commercial,1982.0,2024.0,CBRE Group (CBRE),Blackstone,American Petroleum Institute,,North-Central,8686697.465,2545925.4,52.9,0.0,0.0,26.97899703,85.0,0.0,8686697.465,Demand: NREL | Min floor $22.0/kW,411030.92,625719.72,0.45,645.85,41.92505778,0.22343,1036750.65,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,504171.84,4224340.98,0.4863,,,cbecs_adjusted,,689.7238,0.34,0.224,117.2267,176208.06,0.3495,164172.94938899996,DC BEPS,340381.01,0.1694269178583726,0.07,74053617.86,48.0,4862585.83,0.48,78916203.68,https://portfoliomanager.energystar.gov/images/property/50b/50b4b7c8b8fb48e5bed993ee86f416c3/approved/120.jpeg,89.0,1609900.0,1445727.050611,2113215.21,7210290.29,,,,7210290.29,519371.24,341171.35,860542.59,,,,572.866
DC_5477447,,1488373.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90288819,-77.02914906&cbp=11,352.72814257467,,0,2.09","1275 K St NW, 1275 K St NW, Washington, DC 20005",Washington,38.90288819,-77.02914906,DC,20005.0,236269.0,Office,Office,Office,Commercial,1938.0,2024.0,Colliers,"Metro Shipping & Warehousing, Inc.",Downtowndc Business Improvement District,,North-Central,28603361.71,8383165.8,52.9,0.0,1642445.718,128.0142864,99.0,0.0,30245807.43,Demand: NREL | Min floor $22.0/kW,1353433.36,2060355.81,0.45,2126.63,41.92505778,0.22343,3413789.17,,,28359.62,1.5697,0.0,5.6,Potomac Electric Power Co,1414310.17,13201907.13,0.4063,,0.9622,cbecs_adjusted,,2358.3372,0.34,0.224,275.1267,386530.97,0.2733,78707.19804452988,DC BEPS,465238.17,0.1118826310544957,0.07,245867770.71,48.0,6646259.52,0.48,252514030.23,,99.0,1181345.0,1102637.80195547,7452284.06,25427193.23,1210532.98,,,26637726.21,1831570.21,1203145.7,3034715.91,20901.91,,,2084.2172
DC_5477494,,1495502.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90107873,-77.03749913&cbp=11,168.446261922172,,0,2.09","1620 I St NW, Washington, DC 20006",Washington,38.90107873,-77.03749913,DC,20006.0,123885.0,Office,Office,Office,Commercial,1971.0,2024.0,TF Cornerstone Inc.,TF Cornerstone Inc.,Blackfinn Dc,,North-Central,5992428.384,1756280.3,52.9,0.0,0.0,48.37089546,79.0,0.0,5992428.384,Demand: NREL | Min floor $22.0/kW,283545.43,431646.28,0.45,445.53,41.92505778,0.22343,715191.71,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,376405.4,3153815.06,0.5263,,,cbecs_adjusted,,475.7988,0.34,0.224,82.0102,123272.77,0.3275,64059.66367875005,DC BEPS,187332.43,0.1718895761251211,0.07,51085122.14,48.0,2676177.59,0.48,53761299.73,,84.0,619425.0,555365.33632125,1453562.12,4959553.95,,,,4959553.95,357246.32,234672.62,591918.94,,,,394.0139
DC_5477613,,1553280.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90290143,-77.03256328&cbp=11,0.282547363824194,,0,2.09","1411 K St NW, Washington, DC 20005",Washington,38.90292443,-77.03256145,DC,20005.0,79848.0,Office,Office,Office,Commercial,1959.0,2024.0,,TA Realty,Lima Twist,,North-Central,2248925.629,659122.4001,52.9,0.0,1055686.574,41.38628648,71.0,0.0,3304612.203,Demand: NREL | Min floor $22.0/kW,106413.05,161994.49,0.45,167.21,41.92505778,0.22343,268407.54,,,18228.22,1.5697,0.0,5.6,Potomac Electric Power Co,126593.18,1929520.1,0.4063,,0.9622,cbecs_adjusted,,234.6322,0.34,0.224,37.7473,37775.4,0.2984,29042.29539648001,DC BEPS,66817.7,0.1315680600906492,0.07,20473982.86,48.0,954538.56,0.48,21428521.42,,78.0,399240.0,370197.70460352,579210.45,1976266.07,752577.34,,,2728843.4,142354.29,93511.54,235865.83,12994.53,,,196.9481
DC_5477636,,1556355.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89809879,-77.04117576&cbp=11,163.334208009959,,0,2.09","1776 G St NW, Washington, DC 20006",Washington,38.89809879,-77.04117576,DC,20006.0,273918.0,Office,Office,Office,Commercial,1978.0,2019.0,,Washington Real Estate Investment Trust,Myeyedr.,,North-Central,16021511.4,4695636.401,52.9,0.0,0.0,58.4901737,70.0,0.0,16021511.4,Demand: NREL | Min floor $22.0/kW,758094.39,1154060.65,0.45,1191.18,41.92505778,0.22343,1912155.03,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,1063731.84,8912766.79,0.5563,,,cbecs_adjusted,,1272.108,0.34,0.224,260.3531,391346.95,0.3679,168182.4498985801,DC BEPS,559529.4,0.2040508424128506,0.07,136582502.14,48.0,7993277.07,0.48,144575779.21,,78.0,1369590.0,1201407.55010142,3734614.45,12742504.5,,,,12742504.5,917867.4,602940.69,1520808.09,,,,1012.5333
DC_5477707,,15159180.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90749031,-77.04131032&cbp=11,358.488168552733,,0,2.09","1771 N St NW, Washington, DC, 20036",Washington,38.90752602,-77.0412701,DC,20036.0,67070.0,Office,Office,Office,Commercial,1968.0,2024.0,,University Of Southern California,University Of Southern California,,North-Central,2745062.16,804531.6999,52.9,0.0,0.0,40.92831609,,0.0,2745062.16,Demand: NREL | Min floor $22.0/kW,129888.88,197732.17,0.45,204.09,41.92505778,0.22343,327621.05,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,172426.96,1444726.21,0.5263,,,cbecs_adjusted,,217.9579,0.34,0.224,32.5206,48883.04,0.2835,30021.749320500006,DC BEPS,78904.79,0.1489428878254722,0.07,23401503.57,48.0,1127211.32,0.48,24528714.89,,,335350.0,305328.2506795,684490.7,2335482.28,,,,2335482.28,168229.33,110508.68,278738.01,,,,185.4946
DC_5477833,,1597342.0,https://www.reitnotes.com/property/1700-K-St-NW-Washington-DC-20006-United-States/ID/a7952f77f97353e95efac750b100450e,"1750 K St NW, Washington, DC 20006",Washington,38.90213323,-77.04077632,DC,20006.0,180086.0,Office,Office,Office,Commercial,1970.0,2024.0,Lincoln Property Company,Bridge Investment Group,Gibg 1750 LLC,,North-Central,6320143.477,1852328.1,52.9,0.0,0.0,35.09514053,82.0,0.0,6320143.477,Demand: NREL | Min floor $22.0/kW,299052.02,455252.23,0.45,469.9,41.92505778,0.22343,754304.25,,,0.0,1.5697,0.0,5.6,Potomac Electric Power Co,366818.16,3073485.77,0.4863,,,cbecs_adjusted,,501.8194,0.34,0.224,79.9214,120132.95,0.3275,86043.24491849996,DC BEPS,206176.19,0.1588255776826507,0.07,53878875.0,48.0,2945374.16,0.48,56824249.16,,86.0,900430.0,814386.7550815,1557320.31,5313576.89,,,,5313576.89,382747.28,251424.02,634171.31,,,,422.1176
DC_5477825,,1620667.0,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90210801,-77.00637978&cbp=11,275.52163299736,,0,2.09","77 K St NE, Washington, DC 20002",Washington,38.90205732,-77.00636132,DC,20002.0,338922.0,Office,Office,Office,Commercial,2008.0,2024.0,Brookfield,Brookfield,General Services Administration (GSA),,North-Central,10539548.58,3088965.0,52.9,19872.0,413710.6856,32.31793531,91.0,0.0,10953259.27,Demand: NREL | Min floor $22.0/kW,498702.8,759184.19,0.45,783.6,41.92505778,0.22343,1257887.0,480.9,22.0,7143.42,1.5697,0.0,5.6,Potomac Electric Power Co,341295.87,3165315.67,0.2663,0.93,0.8222,cbecs_adjusted,,860.266,0.34,0.224,85.3268,120204.4,0.3522,95363.3575587601,DC BEPS,215567.76,0.0945929103056519,0.07,90393665.71,48.0,3079539.45,0.48,93473205.16,https://portfoliomanager.energystar.gov/images/property/e59/e593c3f262a1a73936555b3d95e202dd/approved/120.jpg,92.0,1694610.0,1599246.64244124,2799248.32,9551035.25,293908.83,,13363.01,9858307.09,687979.66,451929.04,1139908.7,5074.84,,323.38,775.2783999999999
